"Exporter","Importer","Year","App.","Taxon","Class","Order","Family","Genus","Origin","Importer.reported.quantity","Exporter.reported.quantity","Term","Unit","Purpose","Source","id","importer_country","importer_iso3","importer_code","importer_lat","importer_long","exporter_country","exporter_iso3","exporter_code","exporter_lat","exporter_long"
"IL","GB",2005,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","T","O",4680,"United Kingdom","GBR",826,54,-2,"Israel","ISR",376,31.5,34.75
"IL","US",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",NA,24,"carvings","","T","O",6222,"United States","USA",840,38,-97,"Israel","ISR",376,31.5,34.75
"IL","NL",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",NA,19,"carvings","","Q","O",7316,"Netherlands","NLD",528,52.5,5.75,"Israel","ISR",376,31.5,34.75
"IL","US",2011,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"ivory carvings","","E","O",6558,"United States","USA",840,38,-97,"Israel","ISR",376,31.5,34.75
"IL","NL",1989,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",3,NA,"ivory carvings","","T","",828,"Netherlands","NLD",528,52.5,5.75,"Israel","ISR",376,31.5,34.75
"IL","GB",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",NA,225,"carvings","","P","O",6062,"United Kingdom","GBR",826,54,-2,"Israel","ISR",376,31.5,34.75
"IL","NL",2012,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",19,NA,"carvings","","Q","O",6865,"Netherlands","NLD",528,52.5,5.75,"Israel","ISR",376,31.5,34.75
"IL","GB",2003,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","sets","P","O",4122,"United Kingdom","GBR",826,54,-2,"Israel","ISR",376,31.5,34.75
"IL","US",2002,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",1,NA,"ivory carvings","","T","O",3953,"United States","USA",840,38,-97,"Israel","ISR",376,31.5,34.75
"IL","NL",2012,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",NA,19,"carvings","","Q","O",6866,"Netherlands","NLD",528,52.5,5.75,"Israel","ISR",376,31.5,34.75
"IL","US",2002,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","T","O",3952,"United States","USA",840,38,-97,"Israel","ISR",376,31.5,34.75
"IL","US",2008,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",NA,28,"ivory carvings","","P","O",5568,"United States","USA",840,38,-97,"Israel","ISR",376,31.5,34.75
"IL","NZ",2005,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"ivory carvings","","P","O",4733,"New Zealand","NZL",554,-41,174,"Israel","ISR",376,31.5,34.75
"IM","US",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"GB",NA,2,"ivory carvings","","P","O",4544,"United States","USA",840,38,-97,"Isle of Man","IMN",833,54.23,-4.55
"IM","US",2005,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,3,"ivory pieces","g","T","O",4790,"United States","USA",840,38,-97,"Isle of Man","IMN",833,54.23,-4.55
"IM","AU",2003,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,5,"ivory carvings","","T","W",4007,"Australia","AUS",36,-27,133,"Isle of Man","IMN",833,54.23,-4.55
"IN","US",1998,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",4,NA,"ivory carvings","","","I",2763,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","US",1991,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"ivory carvings","","","I",1174,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","US",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"ivory carvings","","P","U",4545,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","US",2011,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"ivory carvings","","T","I",6560,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","US",1990,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",5,NA,"ivory carvings","","T","O",1001,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","CA",1983,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",2,NA,"ivory carvings","","","",255,"Canada","CAN",124,60,-95,"India","IND",356,20,77
"IN","CH",1985,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",2,NA,"ivory carvings","","","",396,"Switzerland","CHE",756,47,8,"India","IND",356,20,77
"IN","DK",1978,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",67,NA,"ivory carvings","","","",13,"Denmark","DNK",208,56,10,"India","IND",356,20,77
"IN","US",1997,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","","W",2426,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","US",1992,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",16,NA,"ivory carvings","","","I",1341,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","CA",1984,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",1,NA,"ivory carvings","","","",307,"Canada","CAN",124,60,-95,"India","IND",356,20,77
"IN","AU",1993,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",4,NA,"ivory carvings","","P","O",1392,"Australia","AUS",36,-27,133,"India","IND",356,20,77
"IN","US",2006,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","P","I",5026,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","GB",1988,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",100,NA,"ivory carvings","g","P","",720,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","GB",1997,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",1,NA,"bones","pieces","","I",2276,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","GB",1986,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",3,NA,"ivory carvings","","","",536,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","CA",1986,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",3,NA,"ivory carvings","","P","",478,"Canada","CAN",124,60,-95,"India","IND",356,20,77
"IN","GB",1986,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",10,NA,"ivory carvings","kg","P","",534,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","GB",1986,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"tusks","kg","P","",537,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","GB",1981,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",3,NA,"ivory carvings","","P","",170,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","GB",1998,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",5,NA,"ivory carvings","","","I",2599,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","GB",1986,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",11,NA,"ivory carvings","","P","",535,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","US",1995,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"tusks","","","I",1915,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","US",1994,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",12,NA,"ivory carvings","","","I",1714,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","GB",1987,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",2,NA,"ivory pieces","kg","P","",626,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","US",1984,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",2,NA,"ivory carvings","","","",372,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","CA",1997,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",3,NA,"carvings","","P","O",2211,"Canada","CAN",124,60,-95,"India","IND",356,20,77
"IN","US",2001,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"teeth","","P","I",3678,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","GB",1989,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory pieces","kg","P","",799,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","US",1996,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",3,NA,"carvings","","","I",2140,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","CA",1987,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",1,NA,"ivory carvings","","P","",595,"Canada","CAN",124,60,-95,"India","IND",356,20,77
"IN","CA",1985,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",6,NA,"ivory carvings","","","",382,"Canada","CAN",124,60,-95,"India","IND",356,20,77
"IN","US",1992,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"tusks","","","I",1343,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","DK",1984,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",5,NA,"ivory carvings","","","I",337,"Denmark","DNK",208,56,10,"India","IND",356,20,77
"IN","US",1992,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","","W",1342,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","GB",1986,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",2,NA,"ivory carvings","kg","P","",538,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","US",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",8,NA,"ivory carvings","","P","I",7432,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","US",1996,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"tusks","","","I",2142,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","CA",1990,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","P","",896,"Canada","CAN",124,60,-95,"India","IND",356,20,77
"IN","US",1985,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",3,NA,"ivory carvings","","","I",458,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","GB",1985,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",74,NA,"ivory carvings","","P","",425,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","US",1996,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",21,NA,"ivory carvings","","","I",2141,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","CA",1994,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory pieces","","P","W",1583,"Canada","CAN",124,60,-95,"India","IND",356,20,77
"IN","GB",1990,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"ivory carvings","kg","P","",936,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","CH",1987,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",4,NA,"ivory carvings","","","",609,"Switzerland","CHE",756,47,8,"India","IND",356,20,77
"IN","GB",1984,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",12,NA,"ivory carvings","","","",351,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","US",1993,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","T","I",1502,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","DK",1978,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",73,NA,"ivory carvings","kg","","",12,"Denmark","DNK",208,56,10,"India","IND",356,20,77
"IN","AU",2009,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"ivory carvings","","","I",5633,"Australia","AUS",36,-27,133,"India","IND",356,20,77
"IN","US",2014,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","T","I",7822,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","US",1980,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",12,NA,"ivory carvings","","T","",109,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","NL",1998,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",1,NA,"ivory carvings","","","I",2660,"Netherlands","NLD",528,52.5,5.75,"India","IND",356,20,77
"IN","NZ",1989,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",1,NA,"ivory carvings","","","I",833,"New Zealand","NZL",554,-41,174,"India","IND",356,20,77
"IN","US",1990,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",12,NA,"ivory carvings","","","I",1002,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","GB",1991,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",1,NA,"ivory carvings","","P","O",1115,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","US",1994,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",2,NA,"leather items","","T","I",1715,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","IT",1980,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",605,NA,"ivory carvings","","","",88,"Italy","ITA",380,42.8333,12.8333,"India","IND",356,20,77
"IN","US",1989,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"ivory carvings","","","I",848,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","US",1997,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"tusks","","","I",2427,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","DK",1977,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",144,NA,"ivory carvings","kg","","",3,"Denmark","DNK",208,56,10,"India","IND",356,20,77
"IN","GB",1985,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"tusks","","P","",426,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","GB",1986,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",1,NA,"ivory carvings","","P","",539,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","US",1982,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",11,NA,"ivory carvings","","P","",239,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","GB",1985,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","sets","P","",424,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","US",1980,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",56,NA,"ivory carvings","","P","",108,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","CA",1996,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",14,NA,"carvings","","P","O",1979,"Canada","CAN",124,60,-95,"India","IND",356,20,77
"IN","US",1993,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",16,NA,"ivory carvings","","","I",1503,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","DK",1979,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",229,NA,"ivory carvings","kg","T","",37,"Denmark","DNK",208,56,10,"India","IND",356,20,77
"IN","US",1993,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",5,NA,"bone carvings","","","I",1501,"United States","USA",840,38,-97,"India","IND",356,20,77
"IN","CA",1992,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",3,NA,"carvings","","P","W",1219,"Canada","CAN",124,60,-95,"India","IND",356,20,77
"IN","GB",1984,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",250,NA,"ivory carvings","g","","",350,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IN","GB",1989,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",50,NA,"ivory pieces","g","P","",798,"United Kingdom","GBR",826,54,-2,"India","IND",356,20,77
"IQ","CA",2008,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",3,NA,"derivatives","","P","O",5368,"Canada","CAN",124,60,-95,"Iraq","IRQ",368,33,44
"IR","US",1997,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"ivory carvings","","","I",2428,"United States","USA",840,38,-97,"Iran, Islamic Republic of","IRN",364,32,53
"IR","US",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","P","I",3048,"United States","USA",840,38,-97,"Iran, Islamic Republic of","IRN",364,32,53
"IR","US",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","P","I",4546,"United States","USA",840,38,-97,"Iran, Islamic Republic of","IRN",364,32,53
"IR","AE",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",10,NA,"ivory carvings","","","I",4285,"United Arab Emirates","ARE",784,24,54,"Iran, Islamic Republic of","IRN",364,32,53
"IS","US",2009,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"leather products (small)","","P","I",5890,"United States","USA",840,38,-97,"Iceland","ISL",352,65,-18
"IT","CH",2009,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"carvings","","T","O",5692,"Switzerland","CHE",756,47,8,"Italy","ITA",380,42.8333,12.8333
"IT","CH",2011,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"carvings","","T","O",6297,"Switzerland","CHE",756,47,8,"Italy","ITA",380,42.8333,12.8333
"IT","US",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"ivory carvings","","P","U",3049,"United States","USA",840,38,-97,"Italy","ITA",380,42.8333,12.8333
"IT","US",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","P","I",7433,"United States","USA",840,38,-97,"Italy","ITA",380,42.8333,12.8333
"IT","CA",2012,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,10,"carvings","","E","O",6636,"Canada","CAN",124,60,-95,"Italy","ITA",380,42.8333,12.8333
"IT","RU",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"ivory pieces","","Q","O",7348,"Russia","RUS",643,60,100,"Italy","ITA",380,42.8333,12.8333
"IT","CH",2014,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","Q","O",7538,"Switzerland","CHE",756,47,8,"Italy","ITA",380,42.8333,12.8333
"IT","CN",2015,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,9,"ivory carvings","","T","O",7908,"China","CHN",156,35,105,"Italy","ITA",380,42.8333,12.8333
"IT","CN",2011,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",2,NA,"ivory carvings","","P","U",6328,"China","CHN",156,35,105,"Italy","ITA",380,42.8333,12.8333
"IT","CH",2015,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,1,"ivory carvings","","T","O",7895,"Switzerland","CHE",756,47,8,"Italy","ITA",380,42.8333,12.8333
"IT","US",2007,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","E","O",5314,"United States","USA",840,38,-97,"Italy","ITA",380,42.8333,12.8333
"IT","US",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","","W",3054,"United States","USA",840,38,-97,"Italy","ITA",380,42.8333,12.8333
"IT","CH",1996,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",4,NA,"ivory carvings","sets","T","O",1999,"Switzerland","CHE",756,47,8,"Italy","ITA",380,42.8333,12.8333
"IT","US",2001,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory pieces","","P","O",3683,"United States","USA",840,38,-97,"Italy","ITA",380,42.8333,12.8333
"IT","US",2009,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","P","I",5891,"United States","USA",840,38,-97,"Italy","ITA",380,42.8333,12.8333
"IT","CH",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","Q","O",7108,"Switzerland","CHE",756,47,8,"Italy","ITA",380,42.8333,12.8333
"IT","CH",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","T","O",2843,"Switzerland","CHE",756,47,8,"Italy","ITA",380,42.8333,12.8333
"IT","US",1995,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",6,NA,"ivory carvings","","T","I",1916,"United States","USA",840,38,-97,"Italy","ITA",380,42.8333,12.8333
"IT","CA",2015,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","Q","O",7880,"Canada","CAN",124,60,-95,"Italy","ITA",380,42.8333,12.8333
